,tokens,ner_tags
7433,oh,O
7434,",",O
7435,do,O
7436,let,O
7437,me,O
7438,help,O
7439,to,O
7440,undo,O
7441,it,O
7442,!,O
7443,’,O
7444,[SEP],O
7445,[CLS],O
7446,‘,O
7447,i,O
7448,shall,O
7449,do,O
7450,nothing,O
7451,of,O
7452,the,O
7453,sort,O
7454,",",O
7455,’,O
7456,said,O
7457,the,O
7458,mouse,O
7459,",",O
7460,getting,O
7461,up,O
7462,and,O
7463,walking,O
7464,away,O
7465,.,O
7466,‘,O
7467,you,O
7468,insult,O
7469,me,O
7470,by,O
7471,talking,O
7472,such,O
7473,nonsense,O
7474,!,O
7475,’,O
7476,[SEP],O
7477,[CLS],O
7478,‘,O
7479,i,O
7480,didn,O
7481,’,O
7482,t,O
7483,mean,O
7484,it,O
7485,!,O
7486,’,O
7487,pleaded,O
7488,poor,O
7489,alice,B-PER
7490,.,O
7491,‘,O
7492,but,O
7493,you,O
7494,’,O
7495,re,O
7496,so,O
7497,easily,O
7498,offended,O
7499,",",O
7500,you,O
7501,know,O
7502,!,O
7503,’,O
7504,[SEP],O
7505,[CLS],O
7506,the,O
7507,mouse,O
7508,only,O
7509,growled,O
7510,in,O
7511,reply,O
7512,.,O
7513,[SEP],O
7514,[CLS],O
7515,‘,O
7516,please,O
7517,come,O
7518,back,O
7519,and,O
7520,finish,O
7521,your,O
7522,story,O
7523,!,O
7524,’,O
7525,alice,B-PER
7526,called,O
7527,after,O
7528,it,O
7529,;,O
7530,and,O
7531,the,O
7532,others,O
7533,all,O
7534,joined,O
7535,in,O
7536,chorus,O
7537,",",O
7538,‘,O
7539,yes,O
7540,",",O
7541,please,O
7542,do,O
7543,!,O
7544,’,O
7545,but,O
7546,the,O
7547,mouse,O
7548,only,O
7549,shook,O
7550,its,O
7551,head,O
7552,impatiently,O
7553,",",O
7554,and,O
7555,walked,O
7556,a,O
7557,little,O
7558,quicker,O
7559,.,O
7560,[SEP],O
7561,[CLS],O
7562,‘,O
7563,what,O
7564,a,O
7565,pity,O
7566,it,O
7567,wouldn,O
7568,’,O
7569,t,O
7570,stay,O
7571,!,O
7572,’,O
7573,sighed,O
7574,the,O
7575,lo,O
7576,##ry,O
7577,",",O
7578,as,O
7579,soon,O
7580,as,O
7581,it,O
7582,was,O
7583,quite,O
7584,out,O
7585,of,O
7586,sight,O
7587,;,O
7588,and,O
7589,an,O
7590,old,O
7591,crab,O
7592,took,O
7593,the,O
7594,opportunity,O
7595,of,O
7596,saying,O
7597,to,O
7598,her,O
7599,daughter,O
7600,‘,O
7601,ah,O
7602,",",O
7603,my,O
7604,dear,O
7605,!,O
7606,let,O
7607,this,O
7608,be,O
7609,a,O
7610,lesson,O
7611,to,O
7612,you,O
7613,never,O
7614,to,O
7615,lose,O
7616,your,O
7617,temper,O
7618,!,O
7619,’,O
7620,‘,O
7621,hold,O
7622,your,O
7623,tongue,O
7624,",",O
7625,ma,O
7626,!,O
7627,’,O
7628,said,O
7629,the,O
7630,young,O
7631,crab,O
7632,",",O
7633,a,O
7634,little,O
7635,snap,O
7636,##pis,O
7637,##hly,O
7638,.,O
7639,‘,O
7640,you,O
7641,’,O
7642,re,O
7643,enough,O
7644,to,O
7645,try,O
7646,the,O
7647,patience,O
7648,of,O
7649,an,O
7650,oyster,O
7651,!,O
7652,’,O
7653,[SEP],O
7654,[CLS],O
7655,‘,O
7656,i,O
7657,wish,O
7658,i,O
7659,had,O
7660,our,O
7661,dinah,B-PER
7662,here,O
7663,",",O
7664,i,O
7665,know,O
7666,i,O
7667,do,O
7668,!,O
7669,’,O
7670,said,O
7671,alice,B-PER
7672,aloud,O
7673,",",O
7674,addressing,O
7675,nobody,O
7676,in,O
7677,particular,O
7678,.,O
7679,‘,O
7680,she,O
7681,’,O
7682,d,O
7683,soon,O
7684,fetch,O
7685,it,O
7686,back,O
7687,!,O
7688,’,O
7689,[SEP],O
7690,[CLS],O
7691,‘,O
7692,and,O
7693,who,O
7694,is,O
7695,dinah,B-PER
7696,",",O
7697,if,O
7698,i,O
7699,might,O
7700,venture,O
7701,to,O
7702,ask,O
7703,the,O
7704,question,O
7705,?,O
7706,’,O
7707,said,O
7708,the,O
7709,lo,O
7710,##ry,O
7711,.,O
7712,[SEP],O
7713,[CLS],O
7714,alice,B-PER
7715,replied,O
7716,eagerly,O
7717,",",O
7718,for,O
7719,she,O
7720,was,O
7721,always,O
7722,ready,O
7723,to,O
7724,talk,O
7725,about,O
7726,her,O
7727,pet,O
7728,:,O
7729,‘,O
7730,dinah,B-PER
7731,’,O
7732,s,O
7733,our,O
7734,cat,O
7735,.,O
7736,and,O
7737,she,O
7738,’,O
7739,s,O
7740,such,O
7741,a,O
7742,capital,O
7743,one,O
7744,for,O
7745,catching,O
7746,mice,O
7747,you,O
7748,can,O
7749,’,O
7750,t,O
7751,think,O
7752,!,O
7753,and,O
7754,oh,O
7755,",",O
7756,i,O
7757,wish,O
7758,you,O
7759,could,O
7760,see,O
7761,her,O
7762,after,O
7763,the,O
7764,birds,O
7765,!,O
7766,why,O
7767,",",O
7768,she,O
7769,’,O
7770,ll,O
7771,eat,O
7772,a,O
7773,little,O
7774,bird,O
7775,as,O
7776,soon,O
7777,as,O
7778,look,O
7779,at,O
7780,it,O
7781,!,O
7782,’,O
7783,[SEP],O
7784,[CLS],O
7785,this,O
7786,speech,O
7787,caused,O
7788,a,O
7789,remarkable,O
7790,sensation,O
7791,among,O
7792,the,O
7793,party,O
7794,.,O
7795,some,O
7796,of,O
7797,the,O
7798,birds,O
7799,hurried,O
7800,off,O
7801,at,O
7802,once,O
7803,:,O
7804,one,O
7805,old,O
7806,mag,O
7807,##pie,O
7808,began,O
7809,wrapping,O
7810,itself,O
7811,up,O
7812,very,O
7813,carefully,O
7814,",",O
7815,remark,O
7816,##ing,O
7817,",",O
7818,‘,O
7819,i,O
7820,really,O
7821,must,O
7822,be,O
7823,getting,O
7824,home,O
7825,;,O
7826,the,O
7827,night,O
7828,-,O
7829,air,O
7830,doesn,O
7831,’,O
7832,t,O
7833,suit,O
7834,my,O
7835,throat,O
7836,!,O
7837,’,O
7838,and,O
7839,a,O
7840,canary,O
7841,called,O
7842,out,O
7843,in,O
7844,a,O
7845,trembling,O
7846,voice,O
7847,to,O
7848,its,O
7849,children,O
7850,",",O
7851,‘,O
7852,come,O
7853,away,O
7854,",",O
7855,my,O
7856,dear,O
7857,##s,O
7858,!,O
7859,it,O
7860,’,O
7861,s,O
7862,high,O
7863,time,O
7864,you,O
7865,were,O
7866,all,O
7867,in,O
7868,bed,O
7869,!,O
7870,’,O
7871,on,O
7872,various,O
7873,pre,O
7874,##text,O
7875,##s,O
7876,they,O
7877,all,O
7878,moved,O
7879,off,O
7880,",",O
7881,and,O
7882,alice,B-PER
7883,was,O
7884,soon,O
7885,left,O
7886,alone,O
7887,.,O
7888,[SEP],O
7889,[CLS],O
7890,‘,O
7891,i,O
7892,wish,O
7893,i,O
7894,hadn,O
7895,’,O
7896,t,O
7897,mentioned,O
7898,dinah,B-PER
7899,!,O
7900,’,O
7901,she,O
7902,said,O
7903,to,O
7904,herself,O
7905,in,O
7906,a,O
7907,melancholy,O
7908,tone,O
7909,.,O
7910,‘,O
7911,nobody,O
7912,seems,O
7913,to,O
7914,like,O
7915,her,O
7916,",",O
7917,down,O
7918,here,O
7919,",",O
7920,and,O
7921,i,O
7922,’,O
7923,m,O
7924,sure,O
7925,she,O
7926,’,O
7927,s,O
7928,the,O
7929,best,O
7930,cat,O
7931,in,O
7932,the,O
7933,world,O
7934,!,O
7935,oh,O
7936,",",O
7937,my,O
7938,dear,O
7939,dinah,B-PER
7940,!,O
7941,i,O
7942,wonder,O
7943,if,O
7944,i,O
7945,shall,O
7946,ever,O
7947,see,O
7948,you,O
7949,any,O
7950,more,O
7951,!,O
7952,’,O
7953,and,O
7954,here,O
7955,poor,O
7956,alice,B-PER
7957,began,O
7958,to,O
7959,cry,O
7960,again,O
7961,",",O
7962,for,O
7963,she,O
7964,felt,O
7965,very,O
7966,lonely,O
7967,and,O
7968,low,O
7969,-,O
7970,spirited,O
7971,.,O
7972,in,O
7973,a,O
7974,little,O
7975,while,O
7976,",",O
7977,however,O
7978,",",O
7979,she,O
7980,again,O
7981,heard,O
7982,a,O
7983,little,O
7984,pat,O
7985,##tering,O
7986,of,O
7987,footsteps,O
7988,in,O
7989,the,O
7990,distance,O
7991,",",O
7992,and,O
7993,she,O
7994,looked,O
7995,up,O
7996,eagerly,O
7997,",",O
7998,half,O
7999,hoping,O
8000,that,O
8001,the,O
8002,mouse,O
8003,had,O
8004,changed,O
8005,his,O
8006,mind,O
8007,",",O
8008,and,O
8009,was,O
8010,coming,O
8011,back,O
8012,to,O
8013,finish,O
8014,his,O
8015,story,O
8016,.,O
8017,[SEP],O
8018,[CLS],O
8019,it,O
8020,was,O
8021,the,O
8022,white,B-MISC
8023,rabbit,I-MISC
8024,",",O
8025,tr,O
8026,##otti,O
8027,##ng,O
8028,slowly,O
8029,back,O
8030,again,O
8031,",",O
8032,and,O
8033,looking,O
8034,anxiously,O
8035,about,O
8036,as,O
8037,it,O
8038,went,O
8039,",",O
8040,as,O
8041,if,O
8042,it,O
8043,had,O
8044,lost,O
8045,something,O
8046,;,O
8047,and,O
8048,she,O
8049,heard,O
8050,it,O
8051,muttering,O
8052,to,O
8053,itself,O
8054,‘,O
8055,the,O
8056,duchess,O
8057,!,O
8058,the,O
8059,duchess,O
8060,!,O
8061,oh,O
8062,my,O
8063,dear,O
8064,paws,O
8065,!,O
8066,oh,O
8067,my,O
8068,fur,O
8069,and,O
8070,w,O
8071,##his,O
8072,##kers,O
8073,!,O
8074,she,O
8075,’,O
8076,ll,O
8077,get,O
8078,me,O
8079,executed,O
8080,",",O
8081,as,O
8082,sure,O
8083,as,O
8084,fe,O
8085,##rret,O
8086,##s,O
8087,are,O
8088,fe,O
8089,##rret,O
8090,##s,O
8091,!,O
8092,where,O
8093,can,O
8094,i,O
8095,have,O
8096,dropped,O
8097,them,O
8098,",",O
8099,i,O
8100,wonder,O
8101,?,O
8102,’,O
8103,alice,B-PER
8104,guessed,O
8105,in,O
8106,a,O
8107,moment,O
8108,that,O
8109,it,O
8110,was,O
8111,looking,O
8112,for,O
8113,the,O
8114,fan,O
8115,and,O
8116,the,O
8117,pair,O
8118,of,O
8119,white,O
8120,kid,O
8121,gloves,O
8122,",",O
8123,and,O
8124,she,O
8125,very,O
8126,good,O
8127,-,O
8128,nature,O
8129,##dly,O
8130,began,O
8131,hunting,O
8132,about,O
8133,for,O
8134,them,O
8135,",",O
8136,but,O
8137,they,O
8138,were,O
8139,nowhere,O
8140,to,O
8141,be,O
8142,seen,O
8143,-,O
8144,-,O
8145,everything,O
8146,seemed,O
8147,to,O
8148,have,O
8149,changed,O
8150,since,O
8151,her,O
8152,swim,O
8153,in,O
8154,the,O
8155,pool,O
8156,",",O
8157,and,O
8158,the,O
8159,great,O
8160,hall,O
8161,",",O
8162,with,O
8163,the,O
8164,glass,O
8165,table,O
8166,and,O
8167,the,O
8168,little,O
8169,door,O
8170,",",O
8171,had,O
8172,vanished,O
8173,completely,O
8174,.,O
8175,[SEP],O
8176,[CLS],O
8177,very,O
8178,soon,O
8179,the,O
8180,rabbit,O
8181,noticed,O
8182,alice,B-PER
8183,",",O
8184,as,O
8185,she,O
8186,went,O
8187,hunting,O
8188,about,O
8189,",",O
8190,and,O
8191,called,O
8192,out,O
8193,to,O
8194,her,O
8195,in,O
8196,an,O
8197,angry,O
8198,tone,O
8199,",",O
8200,‘,O
8201,why,O
8202,",",O
8203,mary,B-PER
8204,ann,I-PER
8205,",",O
8206,what,O
8207,are,O
8208,you,O
8209,doing,O
8210,out,O
8211,here,O
8212,?,O
8213,run,O
8214,home,O
8215,this,O
8216,moment,O
8217,",",O
8218,and,O
8219,fetch,O
8220,me,O
8221,a,O
8222,pair,O
8223,of,O
8224,gloves,O
8225,and,O
8226,a,O
8227,fan,O
8228,!,O
8229,quick,O
8230,",",O
8231,now,O
8232,!,O
8233,’,O
8234,and,O
8235,alice,B-PER
8236,was,O
8237,so,O
8238,much,O
8239,frightened,O
8240,that,O
8241,she,O
8242,ran,O
8243,off,O
8244,at,O
8245,once,O
8246,in,O
8247,the,O
8248,direction,O
8249,it,O
8250,pointed,O
8251,to,O
8252,",",O
8253,without,O
8254,trying,O
8255,to,O
8256,explain,O
8257,the,O
8258,mistake,O
8259,it,O
8260,had,O
8261,made,O
8262,.,O
8263,[SEP],O
8264,[CLS],O
8265,‘,O
8266,he,O
8267,took,O
8268,me,O
8269,for,O
8270,his,O
8271,house,O
8272,##maid,O
8273,",",O
8274,’,O
8275,she,O
8276,said,O
8277,to,O
8278,herself,O
8279,as,O
8280,she,O
8281,ran,O
8282,.,O
8283,‘,O
8284,how,O
8285,surprised,O
8286,he,O
8287,’,O
8288,ll,O
8289,be,O
8290,when,O
8291,he,O
8292,finds,O
8293,out,O
8294,who,O
8295,i,O
8296,am,O
8297,!,O
8298,but,O
8299,i,O
8300,’,O
8301,d,O
8302,better,O
8303,take,O
8304,him,O
8305,his,O
8306,fan,O
8307,and,O
8308,gloves,O
8309,-,O
8310,-,O
8311,that,O
8312,is,O
8313,",",O
8314,if,O
8315,i,O
8316,can,O
8317,find,O
8318,them,O
8319,.,O
8320,’,O
8321,as,O
8322,she,O
8323,said,O
8324,this,O
8325,",",O
8326,she,O
8327,came,O
8328,upon,O
8329,a,O
8330,neat,O
8331,little,O
8332,house,O
8333,",",O
8334,on,O
8335,the,O
8336,door,O
8337,of,O
8338,which,O
8339,was,O
8340,a,O
8341,bright,O
8342,brass,O
8343,plate,O
8344,with,O
8345,the,O
8346,name,O
8347,‘,B-PER
8348,w,I-PER
8349,.,I-PER
8350,rabbit,I-PER
8351,’,O
8352,engraved,O
8353,upon,O
8354,it,O
8355,.,O
8356,she,O
8357,went,O
8358,in,O
8359,without,O
8360,knocking,O
8361,",",O
8362,and,O
8363,hurried,O
8364,upstairs,O
8365,",",O
8366,in,O
8367,great,O
8368,fear,O
8369,lest,O
8370,she,O
8371,should,O
8372,meet,O
8373,the,O
8374,real,O
8375,mary,B-PER
8376,ann,I-PER
8377,",",O
8378,and,O
8379,be,O
8380,turned,O
8381,out,O
8382,of,O
8383,the,O
8384,house,O
8385,before,O
8386,she,O
8387,had,O
8388,found,O
8389,the,O
8390,fan,O
8391,and,O
8392,gloves,O
8393,.,O
8394,[SEP],O
8395,[CLS],O
8396,‘,O
8397,how,O
8398,queer,O
8399,it,O
8400,seems,O
8401,",",O
8402,’,O
8403,alice,B-PER
8404,said,O
8405,to,O
8406,herself,O
8407,",",O
8408,‘,O
8409,to,O
8410,be,O
8411,going,O
8412,messages,O
8413,for,O
8414,a,O
8415,rabbit,O
8416,!,O
8417,i,O
8418,suppose,O
8419,dinah,B-PER
8420,’,O
8421,ll,O
8422,be,O
8423,sending,O
8424,me,O
8425,on,O
8426,messages,O
8427,next,O
8428,!,O
8429,’,O
8430,and,O
8431,she,O
8432,began,O
8433,fancy,O
8434,##ing,O
8435,the,O
8436,sort,O
8437,of,O
8438,thing,O
8439,that,O
8440,would,O
8441,happen,O
8442,:,O
8443,‘,O
8444,“,O
8445,miss,O
8446,alice,I-PER
8447,!,O
8448,come,O
8449,here,O
8450,directly,O
8451,",",O
8452,and,O
8453,get,O
8454,ready,O
8455,for,O
8456,your,O
8457,walk,O
8458,!,O
8459,”,O
8460,“,O
8461,coming,O
8462,in,O
8463,a,O
8464,minute,O
8465,",",O
8466,nurse,O
8467,!,O
8468,but,O
8469,i,O
8470,’,O
8471,ve,O
8472,got,O
8473,to,O
8474,see,O
8475,that,O
8476,the,O
8477,mouse,O
8478,doesn,O
8479,’,O
8480,t,O
8481,get,O
8482,out,O
8483,.,O
8484,”,O
8485,only,O
8486,i,O
8487,don,O
8488,’,O
8489,t,O
8490,think,O
8491,",",O
8492,’,O
8493,alice,B-PER
8494,went,O
8495,on,O
8496,",",O
8497,‘,O
8498,that,O
8499,they,O
8500,’,O
8501,d,O
8502,let,O
8503,dinah,B-PER
8504,stop,O
8505,in,O
8506,the,O
8507,house,O
8508,if,O
8509,it,O
8510,began,O
8511,ordering,O
8512,people,O
8513,about,O
8514,like,O
8515,that,O
8516,!,O
8517,’,O
8518,[SEP],O
8519,[CLS],O
8520,by,O
8521,this,O
8522,time,O
8523,she,O
8524,had,O
8525,found,O
8526,her,O
8527,way,O
8528,into,O
8529,a,O
8530,tidy,O
8531,little,O
8532,room,O
8533,with,O
8534,a,O
8535,table,O
8536,in,O
8537,the,O
8538,window,O
8539,",",O
8540,and,O
8541,on,O
8542,it,O
8543,(,O
8544,as,O
8545,she,O
8546,had,O
8547,hoped,O
8548,),O
8549,a,O
8550,fan,O
8551,and,O
8552,two,O
8553,or,O
8554,three,O
8555,pairs,O
8556,of,O
8557,tiny,O
8558,white,O
8559,kid,O
8560,gloves,O
8561,:,O
8562,she,O
8563,took,O
8564,up,O
8565,the,O
8566,fan,O
8567,and,O
8568,a,O
8569,pair,O
8570,of,O
8571,the,O
8572,gloves,O
8573,",",O
8574,and,O
8575,was,O
8576,just,O
8577,going,O
8578,to,O
8579,leave,O
8580,the,O
8581,room,O
8582,",",O
8583,when,O
8584,her,O
8585,eye,O
8586,fell,O
8587,upon,O
8588,a,O
8589,little,O
8590,bottle,O
8591,that,O
8592,stood,O
8593,near,O
8594,the,O
8595,looking,O
8596,-,O
8597,glass,O
8598,.,O
8599,there,O
8600,was,O
8601,no,O
8602,label,O
8603,this,O
8604,time,O
8605,with,O
8606,the,O
8607,words,O
8608,‘,O
8609,drink,B-MISC
8610,me,O
8611,",",O
8612,’,O
8613,but,O
8614,nevertheless,O
8615,she,O
8616,un,O
8617,##cor,O
8618,##ked,O
8619,it,O
8620,and,O
8621,put,O
8622,it,O
8623,to,O
8624,her,O
8625,lips,O
8626,.,O
8627,‘,O
8628,i,O
8629,know,O
8630,something,O
8631,interesting,O
8632,is,O
8633,sure,O
8634,to,O
8635,happen,O
8636,",",O
8637,’,O
8638,she,O
8639,said,O
8640,to,O
8641,herself,O
8642,",",O
8643,‘,O
8644,whenever,O
8645,i,O
8646,eat,O
8647,or,O
8648,drink,O
8649,anything,O
8650,;,O
8651,so,O
8652,i,O
8653,’,O
8654,ll,O
8655,just,O
8656,see,O
8657,what,O
8658,this,O
8659,bottle,O
8660,does,O
8661,.,O
8662,i,O
8663,do,O
8664,hope,O
8665,it,O
8666,’,O
8667,ll,O
8668,make,O
8669,me,O
8670,grow,O
8671,large,O
8672,again,O
8673,",",O
8674,for,O
8675,really,O
8676,i,O
8677,’,O
8678,m,O
8679,quite,O
8680,tired,O
8681,of,O
8682,being,O
8683,such,O
8684,a,O
8685,tiny,O
8686,little,O
8687,thing,O
8688,!,O
8689,’,O
8690,[SEP],O
8691,[CLS],O
8692,it,O
8693,did,O
8694,so,O
8695,indeed,O
8696,",",O
8697,and,O
8698,much,O
8699,sooner,O
8700,than,O
8701,she,O
8702,had,O
8703,expected,O
8704,:,O
8705,before,O
8706,she,O
8707,had,O
8708,drunk,O
8709,half,O
8710,the,O
8711,bottle,O
8712,",",O
8713,she,O
8714,found,O
8715,her,O
8716,head,O
8717,pressing,O
8718,against,O
8719,the,O
8720,ceiling,O
8721,",",O
8722,and,O
8723,had,O
8724,to,O
8725,st,O
8726,##oop,O
8727,to,O
8728,save,O
8729,her,O
8730,neck,O
8731,from,O
8732,being,O
8733,broken,O
8734,.,O
8735,she,O
8736,hastily,O
8737,put,O
8738,down,O
8739,the,O
8740,bottle,O
8741,",",O
8742,saying,O
8743,to,O
8744,herself,O
8745,‘,O
8746,that,O
8747,’,O
8748,s,O
8749,quite,O
8750,enough,O
8751,-,O
8752,-,O
8753,i,O
8754,hope,O
8755,i,O
8756,shan,O
8757,’,O
8758,t,O
8759,grow,O
8760,any,O
8761,more,O
8762,-,O
8763,-,O
8764,as,O
8765,it,O
8766,is,O
8767,",",O
8768,i,O
8769,can,O
8770,’,O
8771,t,O
8772,get,O
8773,out,O
8774,at,O
8775,the,O
8776,door,O
8777,-,O
8778,-,O
8779,i,O
8780,do,O
8781,wish,O
8782,i,O
8783,hadn,O
8784,’,O
8785,t,O
8786,drunk,O
8787,quite,O
8788,so,O
8789,much,O
8790,!,O
8791,’,O
8792,[SEP],O
8793,[CLS],O
8794,ala,O
8795,##s,O
8796,!,O
8797,it,O
8798,was,O
8799,too,O
8800,late,O
8801,to,O
8802,wish,O
8803,that,O
8804,!,O
8805,she,O
8806,went,O
8807,on,O
8808,growing,O
8809,",",O
8810,and,O
8811,growing,O
8812,",",O
8813,and,O
8814,very,O
8815,soon,O
8816,had,O
8817,to,O
8818,knee,O
8819,##l,O
8820,down,O
8821,on,O
8822,the,O
8823,floor,O
8824,:,O
8825,in,O
8826,another,O
8827,minute,O
8828,there,O
8829,was,O
8830,not,O
8831,even,O
8832,room,O
8833,for,O
8834,this,O
8835,",",O
8836,and,O
8837,she,O
8838,tried,O
8839,the,O
8840,effect,O
8841,of,O
8842,lying,O
8843,down,O
8844,with,O
8845,one,O
8846,elbow,O
8847,against,O
8848,the,O
8849,door,O
8850,",",O
8851,and,O
8852,the,O
8853,other,O
8854,arm,O
8855,curled,O
8856,round,O
8857,her,O
8858,head,O
8859,.,O
8860,still,O
8861,she,O
8862,went,O
8863,on,O
8864,growing,O
8865,",",O
8866,and,O
8867,",",O
8868,as,O
8869,a,O
8870,last,O
8871,resource,O
8872,",",O
8873,she,O
8874,put,O
8875,one,O
8876,arm,O
8877,out,O
8878,of,O
8879,the,O
8880,window,O
8881,",",O
8882,and,O
8883,one,O
8884,foot,O
8885,up,O
8886,the,O
8887,chimney,O
8888,",",O
8889,and,O
8890,said,O
8891,to,O
8892,herself,O
8893,‘,O
8894,now,O
8895,i,O
8896,can,O
8897,do,O
8898,no,O
8899,more,O
8900,",",O
8901,whatever,O
8902,happens,O
8903,.,O
8904,what,O
8905,will,O
8906,become,O
8907,of,O
8908,me,O
8909,?,O
8910,’,O
8911,[SEP],O
8912,[CLS],O
8913,luckily,O
8914,for,O
8915,alice,B-PER
8916,",",O
8917,the,O
8918,little,O
8919,magic,O
8920,bottle,O
8921,had,O
8922,now,O
8923,had,O
8924,its,O
8925,full,O
8926,effect,O
8927,",",O
8928,and,O
8929,she,O
8930,grew,O
8931,no,O
8932,larger,O
8933,:,O
8934,still,O
8935,it,O
8936,was,O
8937,very,O
8938,uncomfortable,O
8939,",",O
8940,and,O
8941,",",O
8942,as,O
8943,there,O
8944,seemed,O
8945,to,O
8946,be,O
8947,no,O
8948,sort,O
8949,of,O
8950,chance,O
8951,of,O
8952,her,O
8953,ever,O
8954,getting,O
8955,out,O
8956,of,O
8957,the,O
8958,room,O
8959,again,O
8960,",",O
8961,no,O
8962,wonder,O
8963,she,O
8964,felt,O
8965,unhappy,O
8966,.,O
8967,[SEP],O
8968,[CLS],O
8969,‘,O
8970,it,O
8971,was,O
8972,much,O
8973,pleasant,O
8974,##er,O
8975,at,O
8976,home,O
8977,",",O
8978,’,O
8979,thought,O
8980,poor,O
8981,alice,B-PER
8982,",",O
8983,‘,O
8984,when,O
8985,one,O
8986,wasn,O
8987,’,O
8988,t,O
8989,always,O
8990,growing,O
8991,larger,O
8992,and,O
8993,smaller,O
8994,",",O
8995,and,O
8996,being,O
8997,ordered,O
8998,about,O
8999,by,O
9000,mice,O
9001,and,O
9002,rabbits,O
9003,.,O
9004,i,O
9005,almost,O
9006,wish,O
9007,i,O
9008,hadn,O
9009,’,O
9010,t,O
9011,gone,O
9012,down,O
9013,that,O
9014,rabbit,O
9015,-,O
9016,hole,O
9017,-,O
9018,-,O
9019,and,O
9020,yet,O
9021,-,O
9022,-,O
9023,and,O
9024,yet,O
9025,-,O
9026,-,O
9027,it,O
9028,’,O
9029,s,O
9030,rather,O
9031,curious,O
9032,",",O
9033,you,O
9034,know,O
9035,",",O
9036,this,O
9037,sort,O
9038,of,O
9039,life,O
9040,!,O
9041,i,O
9042,do,O
9043,wonder,O
9044,what,O
9045,can,O
9046,have,O
9047,happened,O
9048,to,O
9049,me,O
9050,!,O
9051,when,O
9052,i,O
9053,used,O
9054,to,O
9055,read,O
9056,fairy,O
9057,-,O
9058,tales,O
9059,",",O
9060,i,O
9061,fan,O
9062,##cie,O
9063,##d,O
9064,that,O
9065,kind,O
9066,of,O
9067,thing,O
9068,never,O
9069,happened,O
9070,",",O
9071,and,O
9072,now,O
9073,here,O
9074,i,O
9075,am,O
9076,in,O
9077,the,O
9078,middle,O
9079,of,O
9080,one,O
9081,!,O
9082,there,O
9083,ought,O
9084,to,O
9085,be,O
9086,a,O
9087,book,O
9088,written,O
9089,about,O
9090,me,O
9091,",",O
9092,that,O
9093,there,O
9094,ought,O
9095,!,O
9096,and,O
9097,when,O
9098,i,O
9099,grow,O
9100,up,O
9101,",",O
9102,i,O
9103,’,O
9104,ll,O
9105,write,O
9106,one,O
9107,-,O
9108,-,O
9109,but,O
9110,i,O
9111,’,O
9112,m,O
9113,grown,O
9114,up,O
9115,now,O
9116,",",O
9117,’,O
9118,she,O
9119,added,O
9120,in,O
9121,a,O
9122,sorrow,O
9123,##ful,O
9124,tone,O
9125,;,O
9126,‘,O
9127,at,O
9128,least,O
9129,there,O
9130,’,O
9131,s,O
9132,no,O
9133,room,O
9134,to,O
9135,grow,O
9136,up,O
9137,any,O
9138,more,O
9139,here,O
9140,.,O
9141,’,O
9142,[SEP],O
9143,[CLS],O
9144,‘,O
9145,but,O
9146,then,O
9147,",",O
9148,’,O
9149,thought,O
9150,alice,B-PER
9151,",",O
9152,‘,O
9153,shall,O
9154,i,O
9155,never,O
9156,get,O
9157,any,O
9158,older,O
9159,than,O
9160,i,O
9161,am,O
9162,now,O
9163,?,O
9164,that,O
9165,’,O
9166,ll,O
9167,be,O
9168,a,O
9169,comfort,O
9170,",",O
9171,one,O
9172,way,O
9173,-,O
9174,-,O
9175,never,O
9176,to,O
9177,be,O
9178,an,O
9179,old,O
9180,woman,O
9181,-,O
9182,-,O
9183,but,O
9184,then,O
9185,-,O
9186,-,O
9187,always,O
9188,to,O
9189,have,O
9190,lessons,O
9191,to,O
9192,learn,O
9193,!,O
9194,oh,O
9195,",",O
9196,i,O
9197,shouldn,O
9198,’,O
9199,t,O
9200,like,O
9201,that,O
9202,!,O
9203,’,O
9204,[SEP],O
9205,[CLS],O
9206,‘,O
9207,oh,O
9208,",",O
9209,you,O
9210,foolish,O
9211,alice,B-PER
9212,!,O
9213,’,O
9214,she,O
9215,answered,O
9216,herself,O
9217,.,O
9218,‘,O
9219,how,O
9220,can,O
9221,you,O
9222,learn,O
9223,lessons,O
9224,in,O
9225,here,O
9226,?,O
9227,why,O
9228,",",O
9229,there,O
9230,’,O
9231,s,O
9232,hardly,O
9233,room,O
9234,for,O
9235,you,O
9236,",",O
9237,and,O
9238,no,O
9239,room,O
9240,at,O
9241,all,O
9242,for,O
9243,any,O
9244,lesson,O
9245,-,O
9246,books,O
9247,!,O
9248,’,O
9249,[SEP],O
9250,[CLS],O
9251,and,O
9252,so,O
9253,she,O
9254,went,O
9255,on,O
9256,",",O
9257,taking,O
9258,first,O
9259,one,O
9260,side,O
9261,and,O
9262,then,O
9263,the,O
9264,other,O
9265,",",O
9266,and,O
9267,making,O
9268,quite,O
9269,a,O
9270,conversation,O
9271,of,O
9272,it,O
9273,altogether,O
9274,;,O
9275,but,O
9276,after,O
9277,a,O
9278,few,O
9279,minutes,O
9280,she,O
9281,heard,O
9282,a,O
9283,voice,O
9284,outside,O
9285,",",O
9286,and,O
9287,stopped,O
9288,to,O
9289,listen,O
9290,.,O
9291,[SEP],O
9292,[CLS],O
9293,‘,O
9294,mary,B-PER
9295,ann,B-PER
